year,make,model,trim,body,transmission,vin,state,condition,odometer,color,interior,seller,mmr,sellingprice,saledate
2011,acura,mdx,base,suv,automatic,2hnyd2h23bh551153,nv,19,60166.0,gray,black,ahfc/honda lease/trust/hvt  inc. eot acuras,22500,20000,19-12-2014
2012,volvo,xc70,3.2,wagon,unknown,yv4940bzxc1131374,pa,34,43197.0,burgundy,—,luxury fleet serv inc,23700,23500,18-12-2014
2011,acura,tsx,base,sedan,automatic,jh4cu2f63bc014998,pa,28,28065.0,burgundy,beige,ahfc/honda lease/trust/hvt  inc. eot acuras,16500,14500,19-12-2014
2011,bmw,3 series,328i xdrive,sedan,automatic,wbapk5g53bnn82119,wi,28,38081.0,white,beige,financial services remarketing (lease),19650,18700,17-12-2014
2011,bmw,3 series,328i xdrive,sedan,automatic,wbapk5c54bf125920,nj,36,36899.0,gray,beige,financial services remarketing (lease),19700,18000,14-01-2015
2011,bmw,3 series,328i,sedan,automatic,wbaph7c58be852123,fl,4,21130.0,white,tan,braman motorcars,21200,19800,18-12-2014
2011,bmw,3 series,328i xdrive,sedan,automatic,wbapk7g52bnn86710,tn,44,50344.0,white,beige,wholesale inc # 2,18450,19900,31-12-2014
2011,bmw,3 series,328i xdrive,sedan,automatic,wbapk7c51bf086800,wa,44,40401.0,blue,beige,financial services remarketing (lease),19300,18000,21-01-2015
2011,bmw,3 series,328i xdrive,sedan,automatic,wbapk5g57bnn28712,wi,46,19431.0,black,black,financial services remarketing (lease),21700,21800,17-12-2014
2011,bmw,3 series,328i xdrive,sedan,automatic,wbapk5g50bnn30009,nj,19,20250.0,gray,black,financial services remarketing (lease),21600,15000,14-01-2015
2011,bmw,3 series,328i xdrive,sedan,automatic,wbapk5g58bnn80687,wa,46,33851.0,gray,tan,financial services remarketing (lease),20100,19900,17-12-2014
2011,bmw,3 series,328i,sedan,automatic,wbaph7c52be851906,fl,41,21389.0,black,tan,braman motorcars,22100,19000,08-01-2015
2011,bmw,3 series,328i xdrive,sedan,automatic,wbapk5c58ba654087,wi,23,38079.0,black,beige,financial services remarketing (lease),19600,18300,14-01-2015
2011,bmw,3 series,328i xdrive,sedan,automatic,wbapk5g58bnn80446,nj,27,18432.0,gray,black,financial services remarketing (lease),21800,20000,14-01-2015
2011,bmw,3 series,328i xdrive,sedan,automatic,wbapk5c59ba993800,nj,4,52670.0,blue,brown,myrddin fleet services,17850,18800,07-01-2015
2011,bmw,3 series,328i,coupe,automatic,wbake3c53be557278,fl,34,56538.0,black,tan,west palm beach kia,18700,16700,18-12-2014
2011,bmw,3 series,328i xdrive,sedan,automatic,wbapk5g59bnn28226,nv,29,27794.0,blue,—,financial services remarketing (lease),20800,19000,19-12-2014
2011,bmw,3 series,328i xdrive,sedan,automatic,wbapk5g5xbnn28851,wa,37,51336.0,white,tan,financial services remarketing (lease),18000,17500,07-01-2015
2011,bmw,3 series,328i xdrive,sedan,automatic,wbapk5c5xbf125873,wa,43,25088.0,blue,gray,financial services remarketing (lease),21000,20000,21-01-2015
2011,bmw,3 series,328i xdrive,sedan,unknown,wbapk5g54bnn26819,pa,38,20506.0,black,beige,financial services remarketing (lease),21600,20500,18-12-2014
2011,bmw,3 series,328i xdrive,sedan,automatic,wbapk7g5xbnn77429,wi,46,29919.0,gray,black,financial services remarketing (lease),20100,18500,28-01-2015
2011,bmw,3 series,328i xdrive,sedan,automatic,wbapk5g58bnn31165,wa,23,27892.0,black,black,financial services remarketing (lease),19900,17900,18-02-2015
2011,bmw,3 series,328i xdrive,sedan,automatic,wbapk5g50bnn27367,wa,43,28034.0,blue,tan,financial services remarketing (lease),20700,20250,21-01-2015
2011,bmw,3 series,328i xdrive,sedan,automatic,wbapk5g59bnn30302,wi,47,17208.0,gray,gray,financial services remarketing (lease),21900,21250,14-01-2015
2011,bmw,3 series,328i,sedan,automatic,wbaph7c55be130804,pr,38,35427.0,white,black,financial services remarketing (land rovers),20100,19000,08-01-2015
2011,bmw,3 series,328i,sedan,automatic,wbaph5g50bnm75916,wa,28,64302.0,black,black,financial services remarketing (lease),16150,17200,07-01-2015
2011,bmw,3 series,328i,sedan,automatic,wbaph5g58bnm84380,wa,43,29385.0,white,black,financial services remarketing (lease),19800,19000,21-01-2015
2011,bmw,3 series,335d,sedan,automatic,wbapn7c52bf184726,wa,47,28779.0,white,black,financial services remarketing (lease),23600,19900,21-01-2015
2011,bmw,3 series,328i xdrive,sedan,unknown,wbapk5g51bnn80580,pa,37,32520.0,gray,black,towne bmw mini,20300,19800,19-12-2014
2011,bmw,3 series,328i xdrive,sedan,automatic,wbapk5c58ba656552,nv,31,37400.0,blue,beige,financial services remarketing (lease),19600,17600,16-01-2015
2011,bmw,3 series,328i,sedan,automatic,wbaph7c55be680407,fl,24,23424.0,black,brown,braman motors,20100,18400,28-01-2015
2011,bmw,3 series,328i xdrive,sedan,automatic,wbapk7g56bnn86709,wi,43,25115.0,white,gray,financial services remarketing (lease),21000,22000,17-12-2014
2011,bmw,3 series,328i xdrive,sedan,automatic,wbapk5g53bnn28514,wa,4,17180.0,gray,black,financial services remarketing (lease),21900,21500,17-12-2014
2011,bmw,3 series,328i,sedan,automatic,wbaph5g54bnm71917,nj,46,42089.0,white,black,progressive gm inc,18900,16000,31-12-2014
2011,bmw,3 series,328i xdrive,sedan,unknown,wbapk5c55bf123335,pa,37,47815.0,silver,black,five star auto sales corp,18700,18700,02-01-2015
2011,bmw,3 series,328i xdrive,sedan,automatic,wbapk5g52bnn30769,wa,48,49750.0,silver,black,financial services remarketing (lease),18400,18000,17-12-2014
2011,bmw,3 series,328i xdrive,sedan,unknown,wbapk5c52bf122630,pa,39,22675.0,black,black,falcon autohaus inc,21300,22700,19-12-2014
2011,bmw,3 series,328i xdrive,sedan,automatic,wbapk5c57bf123160,nj,27,65197.0,gray,black,financial services remarketing (lease),16600,15500,14-01-2015
2011,bmw,3 series,328i xdrive,sedan,automatic,wbapk5g59bnn28579,wa,31,37099.0,blue,beige,financial services remarketing (lease),19650,19000,21-01-2015
2011,bmw,3 series,328i,sedan,automatic,wbaph5g51bnm77383,il,39,30705.0,blue,beige,delta audi delta porsche delta subaru,19300,17500,29-01-2015
2011,bmw,3 series,328i,sedan,automatic,wbaph5g58bnm75145,nj,38,60918.0,black,tan,mercedes benz and porsche of atlantic city,15900,16400,17-12-2014
2011,bmw,3 series,328i xdrive,sedan,automatic,wbapk5g5xbnn80805,wa,39,24430.0,blue,gray,financial services remarketing (lease),21100,20250,21-01-2015
2011,bmw,3 series,328i xdrive,sedan,unknown,wbapk5c51ba658448,pa,38,13937.0,blue,tan,lenders assistance corporation,22600,22000,23-12-2014
2011,bmw,3 series,328i xdrive,sedan,automatic,wbapk5c52bf124149,nv,31,17707.0,gray,beige,financial services remarketing (lease),21900,21750,19-12-2014
2011,bmw,3 series,328i xdrive,sedan,automatic,wbapk5g55bnn81599,wa,45,21115.0,black,black,financial services remarketing (lease),21500,20900,17-12-2014
2011,bmw,3 series,328i xdrive,sedan,automatic,wbapk5g56bnn31844,wa,35,40238.0,blue,tan,financial services remarketing (lease),19300,18000,21-01-2015
2011,bmw,3 series,335i,sedan,automatic,wbapm5c58be575960,fl,42,25850.0,silver,gray,the collection,25900,24200,18-12-2014
2011,bmw,3 series,328i xdrive,sedan,unknown,wbapk5g50bnn81431,nj,35,28282.0,black,black,financial services remarketing (lease),20700,20000,14-01-2015
2011,bmw,3 series,328i xdrive,sedan,manual,wbapk5c56bft74140,nv,28,30353.0,gray,black,financial services remarketing (lease),20400,17750,16-01-2015
2011,bmw,3 series,335i,convertible,unknown,wbadx7c5xbe743300,pa,35,19838.0,black,brown,financial services remarketing (lease),29000,28000,23-01-2015
2011,bmw,3 series,328i xdrive,sedan,automatic,wbapk7g54bnn86885,nv,27,26055.0,black,black,financial services remarketing (lease),21000,19500,19-12-2014
2011,bmw,3 series,328i,sedan,automatic,wbaph7g58bnn05336,fl,46,30646.0,—,tan,lauderdale bmw of fort lauderdale,20200,16000,16-01-2015
2011,bmw,3 series,328i,sedan,automatic,wbaph7c59be675369,sc,45,45232.0,gray,gray,faulkner auto sales,18000,18400,18-12-2014
2011,bmw,3 series,328i xdrive,sedan,automatic,wbapk5c59bf123158,nj,37,32949.0,gray,black,financial services remarketing (lease),20200,19500,14-01-2015
2011,bmw,3 series,328i,sedan,automatic,wbaph7g5xbnm55104,ga,43,60753.0,silver,black,ed voyles kia of chamblee,15900,14600,18-12-2014
2011,bmw,3 series,335d,sedan,automatic,wbapn7c59bf183606,fl,42,37081.0,black,beige,the collection,23200,22600,18-12-2014
2011,bmw,3 series,328i,sedan,unknown,wbaph7c56be676737,pa,33,50710.0,gray,black,tischer acura nissan,17250,16800,19-12-2014
2011,bmw,3 series,328i xdrive,sedan,unknown,wbapk5c55ba660879,pa,33,43233.0,red,black,financial services remarketing (lease),19100,18750,18-12-2014
2011,bmw,3 series,328i xdrive,sedan,automatic,wbapk5g56bnn79974,wa,38,32590.0,white,tan,financial services remarketing (lease),20200,19500,17-12-2014
2011,bmw,3 series,328i xdrive,sedan,manual,wbapk5c55bft74050,wa,25,25084.0,black,tan,financial services remarketing (lease),20400,18750,11-02-2015
2011,bmw,3 series,328i xdrive,sedan,automatic,wbapk5g55bnn80128,wa,42,27688.0,gray,gray,financial services remarketing (lease),20800,21000,17-12-2014
2011,bmw,3 series,328i xdrive,sedan,automatic,wbapk5g5xbnn31653,nv,28,42679.0,black,tan,financial services remarketing (lease),19150,18750,19-12-2014
2011,bmw,3 series,328i xdrive,sedan,automatic,wbapk7g51bnn69994,mn,42,50858.0,black,black,bmw of minnetonka,18050,16300,07-01-2015
2011,bmw,3 series,328i xdrive,sedan,automatic,wbapk5g50bnn81722,wa,45,27160.0,white,black,financial services remarketing (lease),20800,19900,17-12-2014
2011,bmw,3 series,335d,sedan,automatic,wbapn7c54bf184436,nv,37,64527.0,gray,gray,financial services remarketing (repos),18300,22000,19-12-2014
2011,bmw,3 series,335i,sedan,automatic,wbapm5c58be577854,wa,47,28669.0,gray,gray,financial services remarketing (lease),25500,23900,17-12-2014
2011,bmw,3 series,335d,sedan,unknown,wbapn7c5xba781331,pa,34,43770.0,black,—,hillside trading llc,21600,20800,19-12-2014
2011,bmw,3 series,328i xdrive,sedan,automatic,wbapk5g56bnn30211,nj,23,16383.0,black,tan,financial services remarketing (lease),22000,21900,17-12-2014
2011,bmw,3 series,328i xdrive,sedan,automatic,wbapk5g52bnn78949,wi,34,20666.0,white,beige,financial services remarketing (lease),21500,21000,17-12-2014
2011,bmw,3 series,328i,sedan,automatic,wbaph7c55be852614,ga,43,44796.0,white,tan,athens bmw,18050,18800,18-12-2014
2011,bmw,3 series,328i xdrive,sedan,automatic,wbapk5c53bf124323,wa,36,32303.0,gray,black,financial services remarketing (lease),20200,19500,21-01-2015
2011,bmw,3 series,328i xdrive,sedan,automatic,wbapk7g53bnn87171,nj,38,23778.0,gray,black,financial services remarketing (lease),21200,20100,14-01-2015
2011,bmw,3 series,328i,sedan,automatic,wbaph7c55be682920,fl,39,36921.0,black,black,lauderdale imports ltd bmw pembrok pines,18200,19100,20-02-2015
2011,bmw,3 series,328i xdrive,sedan,automatic,wbapk7g53bnn69558,wi,44,47491.0,black,black,financial services remarketing (lease),18400,16900,28-01-2015
2011,bmw,3 series,328i xdrive,sedan,unknown,wbapk5g55bnn25503,pa,32,32888.0,gray,black,financial services remarketing (lease),20200,17200,18-12-2014
2011,bmw,3 series,328i,sedan,automatic,wbaph7c58be851506,ga,34,53736.0,silver,black,wells fargo dealer services,16850,17000,18-12-2014
2011,bmw,3 series,328i,sedan,automatic,wbaph7c56be851102,fl,32,29949.0,white,tan,braman motorcars,20500,15700,23-12-2014
2011,bmw,3 series,328i,sedan,automatic,wbaph7g50bnm54639,fl,25,43626.0,blue,black,braman motors,18200,16000,18-12-2014
2011,bmw,3 series,328i xdrive,sedan,automatic,wbapk5g50bnn79808,wi,47,27075.0,black,tan,financial services remarketing (lease),20400,20000,28-01-2015
2011,bmw,3 series,328i xdrive,sedan,automatic,wbapk5g55bnn29664,wa,48,18195.0,gray,black,financial services remarketing (lease),21800,21500,17-12-2014
2011,bmw,3 series,328i xdrive,sedan,automatic,wbapk5g5xbnn27991,wi,38,31456.0,white,beige,financial services remarketing (lease),20400,20750,17-12-2014
2011,bmw,3 series,328i xdrive,sedan,unknown,wbapk5c50bf125963,wa,47,26135.0,black,tan,financial services remarketing (lease),20900,20500,17-12-2014
2011,bmw,3 series,328i,coupe,manual,wbake3c52be444468,fl,35,43182.0,gray,gray,margate volvo,19450,19500,02-01-2015
2011,bmw,3 series,328i xdrive,sedan,unknown,wbapk5c53ba994456,pa,34,30392.0,black,—,luxury fleet serv inc,20500,17000,18-12-2014
2011,bmw,3 series,328i,sedan,automatic,wbaph5g51bnm75018,ca,34,49502.0,black,—,mccauley automotive co,17450,14250,17-12-2014
2011,bmw,3 series,328i xdrive,sedan,automatic,wbapk7c58bf195514,nv,29,27483.0,blue,gray,financial services remarketing - pickup,20800,19750,19-12-2014
2011,bmw,3 series,328i xdrive,sedan,automatic,wbapk5c55ba657755,nj,29,26398.0,black,black,financial services remarketing (lease),20300,19500,11-02-2015
2011,bmw,3 series,328i xdrive,sedan,automatic,wbapk5g57bnn26636,nj,38,40764.0,blue,beige,financial services remarketing (lease),19300,19000,14-01-2015
2011,bmw,3 series,328i,sedan,unknown,wbaph5c50ba446249,ca,39,47322.0,silver,black,mountain motors inc,17700,17000,18-12-2014
2011,bmw,3 series,328i,sedan,automatic,wbaph7c52be852280,wa,42,22186.0,white,tan,financial services remarketing (lease),20600,20250,21-01-2015
2011,bmw,3 series,328i xdrive,sedan,automatic,wbapk5g55bnn31821,nv,33,56268.0,black,black,financial services remarketing (lease),17650,17000,19-12-2014
2011,bmw,3 series,328i xdrive,coupe,automatic,wbakf5c52be586540,il,34,51434.0,silver,—,tyson motor corporation,18300,14900,18-12-2014
2011,bmw,5 series,535i xdrive,sedan,automatic,wbafu7c53bdu55934,nv,32,30820.0,black,—,financial services remarketing (lease),30500,27500,19-12-2014
2011,bmw,3 series,335i,convertible,automatic,wbadx7c57be581805,ga,25,29802.0,white,red,bmw north america,28500,22200,18-12-2014
2011,bmw,3 series,335i,convertible,automatic,wbadx7c52be742559,ga,28,40844.0,black,brown,herrin gear chevrolet co inc,27100,25500,18-12-2014
2011,bmw,x3,xdrive35i,suv,unknown,5uxwx7c58bl735444,pa,34,90234.0,black,black,financial services remarketing (lease),21600,17000,19-12-2014
2011,bmw,x5,xdrive35d,suv,automatic,5uxzw0c54bl657686,ga,34,63774.0,gray,black,times past,27400,26300,18-12-2014
2011,bmw,x3,xdrive35i,suv,unknown,5uxwx7c54bl731990,pa,34,71790.0,black,black,financial services remarketing (lease),24200,15100,19-12-2014
2011,bmw,5 series,528i,sedan,unknown,wbafr1c50bc747030,az,34,35156.0,gray,—,freeway chevrolet,26300,25200,18-12-2014
2011,bmw,5 series,535i xdrive,sedan,automatic,wbafu7c5xbc781381,fl,34,35425.0,black,tan,santee automotive llc,29800,28300,18-12-2014
2011,bmw,5 series,550i,sedan,automatic,wbafr9c58bc270362,nj,42,66844.0,gray,black,auto liquidations inc,25500,25100,07-01-2015
2011,bmw,3 series,335i,convertible,manual,wbadx7c5xbe242407,ga,38,79012.0,black,brown,financial services remarketing (lease),24500,21000,18-12-2014
2011,bmw,5 series,535i,sedan,manual,wbafr7c56bc267948,wa,4,29974.0,white,black,financial services remarketing (lease),27900,28000,17-12-2014
2011,bmw,5 series,528i,sedan,automatic,wbafr1c57bc745534,fl,3,56230.0,black,black,lauderdale imports ltd bmw pembrok pines,22800,21400,16-01-2015
2011,bmw,5 series,528i,sedan,automatic,wbafr1c56bc740728,fl,38,47624.0,black,brown,braman motors,24800,24600,18-12-2014
2011,bmw,3 series,335i,convertible,automatic,wbadx7c50be580396,nj,1,36724.0,white,—,financial services remarketing (lease),26800,18000,14-01-2015
2011,bmw,5 series,528i,sedan,automatic,wbafr1c56bds36416,ca,41,69547.0,white,black,mercedes benz of bakersfield,21900,23000,18-12-2014
2011,bmw,5 series,535i xdrive,sedan,automatic,wbafu7c55bdu56065,nv,31,30817.0,white,black,financial services remarketing (lease),30500,30250,19-12-2014
2011,bmw,5 series,535i xdrive,sedan,automatic,wbafu7c5xbdu54604,wi,48,25625.0,gray,brown,financial services remarketing (lease),31300,29500,17-12-2014
2011,bmw,x3,xdrive28i,suv,unknown,5uxwx5c51bl711409,pa,34,31514.0,brown,beige,financial services remarketing (lease),27200,22500,19-12-2014
2011,bmw,750lxi,750li xdr,unknown,automatic,wbakc8c51bc433072,nv,26,62266.0,black,black,security financial,30000,28000,31-12-2014
2011,bmw,x5,xdrive35d,suv,automatic,5uxzw0c52bl656410,fl,34,84650.0,blue,beige,braman motorcars,24900,25300,19-12-2014
2011,bmw,5 series,535i xdrive,sedan,automatic,wbafu7c57bc782150,mi,34,88571.0,silver,black,suburban chrysler jeep dodge,21400,20000,18-12-2014
2011,bmw,5 series,535i,sedan,automatic,wbafr7c58bc806862,fl,39,31328.0,black,tan,lauderdale bmw of fort lauderdale,29500,31000,19-12-2014
2011,bmw,5 series,550i,sedan,automatic,wbafr9c53bc270298,tx,48,45990.0,black,tan,landers mclarty honda,30200,31500,30-12-2014
2011,bmw,5 series,535i xdrive,sedan,automatic,wbafu7c5xbc870593,wa,35,64495.0,blue,—,financial services remarketing (lease),24800,23750,14-01-2015
2011,bmw,x3,xdrive28i,suv,automatic,5uxwx5c54bl704700,ga,39,59816.0,blue,beige,mercedes benz of buckhead,22500,20300,30-12-2014
2011,bmw,5 series gran turismo,535i,hatchback,automatic,wbasn2c54bc201332,fl,4,36604.0,white,brown,braman motorcars,26500,28000,18-12-2014
2011,bmw,x5,xdrive35i,suv,unknown,5uxzv4c59bl411775,pa,42,44025.0,black,tan,sports car leasing,27400,29000,18-12-2014
2011,bmw,5 series,535i xdrive,sedan,automatic,wbafu7c59bc781131,pa,34,39179.0,gray,—,hillside trading llc,29200,28800,19-12-2014
2011,bmw,5 series,528i,sedan,automatic,wbafr1c56bds36870,ca,43,23269.0,gray,beige,high bid trading co inc,27800,26000,18-12-2014
2011,buick,enclave,cxl1,suv,automatic,5gakvbed5bj388925,mi,43,70604.0,black,tan,fiserv/usb dealer services northstar exchange,18150,19400,18-12-2014
2011,bmw,5 series,535i xdrive,sedan,unknown,wbafu7c52bdu56072,wa,38,39104.0,beige,beige,financial services remarketing (lease),29200,27700,17-12-2014
2011,bmw,5 series,535i xdrive,sedan,automatic,wbafu7c52bc874086,wa,35,64203.0,gray,black,financial services remarketing (lease),25200,26250,07-01-2015
2011,bmw,m3,base,coupe,manual,wbskg9c56be369315,tx,35,33999.0,black,black,chicago motor car corporation,38100,38000,18-12-2014
2011,bmw,5 series,528i,sedan,automatic,wbafr1c53bc739018,il,34,40368.0,black,—,mini of chicago,25600,23700,18-12-2014
2011,bmw,750li,750li,unknown,automatic,wbakb8c54bc851502,fl,46,2927.0,gold,tan,the collection,38900,46200,18-12-2014
2011,bmw,3 series,335i xdrive,coupe,automatic,wbakf9c5xbe262307,nj,29,50213.0,black,black,bmw of bayside,23000,22200,07-01-2015
2011,bmw,x5,xdrive50i,suv,automatic,5uxzv8c58bl421043,hi,27,43412.0,gray,gray,par north america,30700,27000,23-12-2014
2011,bmw,5 series,535i,sedan,automatic,wbafr7c56bc266153,il,19,36150.0,black,tan,fields imports inc,28500,24400,19-02-2015
2011,bmw,3 series,335i xdrive,coupe,automatic,wbakf9c55be620557,wa,41,24373.0,white,—,financial services remarketing (lease),27200,25800,17-12-2014
2011,bmw,3 series,335i xdrive,sedan,unknown,wbapl5c52ba919244,pa,46,39570.0,blue,beige,classic lexus,24000,23100,19-12-2014
2011,bmw,alp,b7 lwb alp b7 lwb,unknown,automatic,wbakb8c53bc447817,ca,44,30999.0,black,beige,bmw north scottsdale,54200,55000,18-12-2014
2011,bmw,5 series,535i xdrive,sedan,automatic,wbafu7c55bc781319,wi,43,71391.0,white,beige,financial services remarketing (lease),24000,24600,17-12-2014
2011,bmw,5 series gran turismo,535i xdrive,hatchback,unknown,wbasp2c53bc337767,wa,43,41139.0,black,black,financial services remarketing (lease),29500,28100,17-12-2014
2011,bmw,m3,base,coupe,automatic,wbskg9c50be369438,fl,41,77474.0,black,red,braman motors,33300,29600,18-12-2014
2011,bmw,7 series,740li,sedan,automatic,wbakb4c53bc392729,ca,46,64232.0,silver,black,premier chry jeep dge ram of w covina,26800,27000,23-12-2014
2011,bmw,x3,xdrive35i,suv,automatic,5uxwx7c53bl733522,fl,28,56672.0,white,black,financial services remarketing (lease),26600,21200,15-01-2015
2011,bmw,3 series,335i xdrive,sedan,automatic,wbapl5g51bnn22711,nj,42,25058.0,silver,black,bmw of mount laurel,25400,25250,07-01-2015
2011,bmw,5 series,535i xdrive,sedan,automatic,wbafu7c54bdu55683,wa,4,24814.0,blue,—,financial services remarketing (lease),30100,28250,21-01-2015
2011,bmw,x5,xdrive35d,suv,automatic,5uxzw0c51bl655300,fl,41,48127.0,gray,black,ari,29300,29900,18-12-2014
2011,buick,enclave,cxl1,suv,unknown,5gakvbed3bj353381,pa,44,37951.0,silver,gray,fiserv/usb dealer services northstar exchange,21800,21800,19-12-2014
2011,bmw,5 series,550i,sedan,unknown,wbafr9c54bc617766,pa,34,59764.0,gray,black,m and t bank,27700,16900,19-12-2014
2011,buick,enclave,cxl1,suv,automatic,5gakvbed1bj345344,ny,34,67599.0,silver,—,hometown motors inc,18500,19100,17-12-2014
2011,buick,enclave,cxl1,suv,automatic,5gakvbedxbj297360,wi,28,109330.0,gray,gray,union leasing exchange llc,14050,12800,11-02-2015
2011,bmw,3 series,335i,sedan,automatic,wbapm5g51bnn00186,tx,34,53955.0,gray,gray,autobahn motorcars,22100,21500,18-12-2014
2011,bmw,3 series,335i,coupe,manual,wbakg7c53be262957,ga,36,41908.0,black,brown,best chevrolet,23600,21400,15-01-2015
2011,bmw,5 series,550i,sedan,manual,wbafr9c52bc271281,pa,39,57242.0,silver,black,bmw of annapolis/mini of annapolis,26300,26400,19-12-2014
